,FIPS,Unnamed: 0,Next Import Probability,Est Imports Month 1,Est Imports Month 2,Est Imports Month 3,Est Imports Month 4,Est Imports Month 5,Est Imports Month 6,Est Imports Month 7,Est Imports Month 8,Est Imports Month 9,Est Imports Month 10,Est Imports Month 11,Est Imports Month 12
20,1041,20.0,9.497667742013796e-05,0.014322079824344813,0.007334490772323041,0.007879621805086466,0.013529162009839531,0.018237112180467082,0.020913210063223386,0.025026471731807814,0.026860094518998016,0.019030029994972365,0.01481765357604742,0.010753949188523813,0.009515015091595627
21,1043,21.0,0.0001125549680335,0.016972811437395766,0.008691958877114629,0.009337982802497246,0.016033140334035904,0.021612438276984784,0.024783828557524198,0.02965837300566234,0.03183136283646822,0.022552109380344645,0.017560106016404713,0.01274429091464024,0.011276054801699551
22,1045,22.0,0.0001048918144886,0.01581724040924988,0.008100178552842657,0.008702218808553647,0.014941545548543378,0.020140984498534818,0.023096454939237898,0.027639122587798395,0.029664167329943106,0.021016679359241324,0.016364549827109005,0.011876613016400377,0.01050833978355471
23,1047,23.0,0.0001007553399967,0.015193477613229006,0.007780742931225961,0.008359041351856807,0.01435231632858524,0.019346712142525598,0.02218563175274551,0.026549156453450032,0.02849434228609186,0.020187873427169364,0.01571920354092554,0.011408251333155334,0.010093936813420025
24,1049,24.0,0.0001041176813471,0.015700504417336954,0.00804039679865721,0.008637993816192416,0.014831272448104104,0.019992337974697176,0.022925996154567255,0.027435137549485216,0.029445236852316498,0.020861569943930028,0.016243774527066216,0.011788960039954203,0.010430785075131996
25,1051,25.0,0.0001303431839835,0.01965519890017898,0.010065638282261955,0.010813759994124796,0.018567021935189224,0.025028073552742912,0.028700671164754145,0.03434558986483599,0.03686199956455449,0.02611625051773267,0.020335309664738854,0.014758401911959975,0.013058125388019355
26,1053,26.0,0.0001123878940476,0.01694761738947128,0.00867905673480807,0.009324121717248529,0.016009341112118804,0.021580357274510693,0.02474704001681993,0.029614348804154946,0.03178411309921864,0.022518633551863173,0.01753404020201868,0.012725373584576725,0.011259316887293267
27,1055,27.0,0.0001201725291897,0.01812150732684359,0.009280218369080273,0.009969964280670606,0.017118240611298692,0.023075137553488764,0.026461163045909692,0.03166560977282824,0.03398566448417354,0.024078404269033665,0.018748549172903195,0.013606806511515376,0.012039202253592065
28,1057,28.0,8.981355085354645e-05,0.01354350225310794,0.006935772842957237,0.007451269437098601,0.012793689073807847,0.017245705437732215,0.019776325162602058,0.023665981508561165,0.025399924808293936,0.017995518617032313,0.014012135601412328,0.010169342501290198,0.008997759397509618
29,1059,29.0,9.113917887236554e-05,0.013743401331688356,0.007038143306271632,0.007561248515397098,0.012982521076764219,0.01750024821123682,0.020068219319949995,0.024015286127769014,0.02577482204464391,0.018261128466160955,0.014218951603899674,0.010319439732994803,0.009130564323387465
30,1061,30.0,9.53876457372778e-05,0.01438405210220537,0.007366227440857417,0.007913717279900877,0.013587703296969428,0.018316024977859884,0.021003702455452015,0.025134762390640525,0.026976319345371536,0.01911237378309583,0.014881770223623662,0.01080048200606032,0.009556186986064575
31,1063,31.0,9.594471706935004e-05,0.01446805609458025,0.007409246786823117,0.007959934009464573,0.013667056549866484,0.018422992000201407,0.021126365725049147,0.025281551374245783,0.027133863166020206,0.019223991544915178,0.01496868092886216,0.010863557668025074,0.009611995867526233
32,1065,32.0,9.480062449882632e-05,0.014295531791071542,0.007320895239589371,0.007865015793639258,0.0135040837636908,0.018203307072067083,0.020874444422798344,0.02498008156973657,0.026810305473568913,0.018994755099447827,0.014790186925603258,0.0107340151981832,0.009497377643658914
33,1067,33.0,9.783192046521074e-05,0.01475263835639941,0.007554984417033185,0.008116503489810536,0.013935883394326146,0.01878536664808915,0.021541914911667622,0.025778831798467752,0.027667577999664666,0.019602121610162417,0.015263110328868474,0.011077240542376632,0.009801060902019825
34,1069,34.0,0.0001272828344308,0.01919371117735331,0.00982930546704808,0.010559861903333839,0.018131083702458004,0.024440435201728134,0.028026803276331502,0.03353918398024923,0.03599651047313186,0.025503062676623448,0.01985785350681365,0.014411886909721339,0.012751531464432338
35,1071,35.0,9.645585709827728e-05,0.014545133841397297,0.007448719128111157,0.008002340105643019,0.013739867017119201,0.01852113944334935,0.02123891523811951,0.02541623740277841,0.027278417280381315,0.01932640626762745,0.015048425726040008,0.010921432654270263,0.009663203229388843
36,1073,36.0,0.0013708330879887,0.20671581113727633,0.10586138520904277,0.11372946058607326,0.1952713386024953,0.2632229036161803,0.30184800215643537,0.3612162107315606,0.3876815583921373,0.2746673761509614,0.21386860816940947,0.1552156779391816,0.13733368943379667
37,1075,37.0,8.945132415970402e-05,0.013488880005155728,0.006907800203614169,0.0074212177503823,0.012742090894566384,0.017176151848053118,0.01969656534003716,0.023570534327630073,0.025297484467168157,0.017922940958642466,0.01395562331006725,0.01012832856433095,0.008961470567955777
38,1077,38.0,0.0001248359913258,0.01882473762279909,0.009640350150201637,0.010356862611218197,0.017782537746972884,0.023970600360101783,0.027488025281179555,0.03289443780189463,0.035304525463141154,0.025012800235927998,0.019476112699810616,0.014134837563100579,0.012506400241660111
39,1079,39.0,9.045689991250358e-05,0.013640516560489336,0.006985454910855132,0.007504644090865607,0.012885332347545523,0.017369239228112118,0.019917986193282573,0.023835504779694903,0.02558186859703962,0.018124423441055932,0.014112506805617892,0.010242187154087482,0.009062211810158904
40,1081,40.0,0.0002067591637902,0.03117840430570967,0.01596679542919988,0.01715351662804396,0.029452264491866234,0.03970122104505146,0.04552694348016899,0.054481294865664776,0.05847299392783598,0.0414273608588949,0.032257241945450876,0.02341077411905797,0.020713680634318696
41,1083,41.0,0.0001235891428862,0.018636718170383246,0.009544063370929733,0.01025341938263641,0.017604927674697526,0.023731184584748453,0.027213477844454548,0.03256589169905021,0.0349519076642433,0.024762975080434176,0.019281587383262633,0.013993660327494257,0.012381487662677739
42,1085,42.0,9.57731903784394e-05,0.014442190597639766,0.007396000788269956,0.007945703511087851,0.013642623052576658,0.01839005600381733,0.02108859672937671,0.025236353879472026,0.027085354171438196,0.01918962354888044,0.014941920431927568,0.01084413617036235,0.009594811869338905
43,1087,43.0,9.959255428399952e-05,0.015018134463223497,0.0076909478224513675,0.008262572282762008,0.014186680756598848,0.019123437818129547,0.021929594349366477,0.026242760982903925,0.028165498037199945,0.019954891524754197,0.015537793153217875,0.01127659228999669,0.009977445861060273
44,1089,44.0,0.0005418045241862,0.08170182254596967,0.041840380091080966,0.044950137853178626,0.07717853882120435,0.10403553962789243,0.11930162367533301,0.14276616088316116,0.15322625644278867,0.10855882335265776,0.08452887554501962,0.061347043100239175,0.05427941221318619
45,1091,45.0,9.562799173822988e-05,0.014420295258995016,0.007384787950384927,0.007933657286661589,0.013621939912458867,0.018362175433956598,0.021056624989091843,0.025198093858555246,0.027044290940906286,0.01916053078049275,0.014919267469023627,0.010827695725808276,0.009580265485001188
46,1093,46.0,9.14233038192331e-05,0.01378624616770135,0.007060084606573901,0.0075848205879049954,0.01302299388063168,0.017554804957903916,0.020130781675882482,0.02409015340196969,0.02585517464420168,0.01831805724497359,0.01426327896035554,0.010351610422945239,0.009159028713075312
47,1095,47.0,0.0001157700458448,0.017457631524870787,0.00894024044665162,0.009604717730640748,0.016491119174366395,0.022229787044137764,0.025491766542550705,0.030505549977374362,0.03274061020375021,0.02319629939464216,0.01806170188732722,0.013108325374036264,0.011598149812034029
48,1097,48.0,0.0002815245615975,0.04245270895166272,0.021740487826133876,0.023356334781203032,0.04010238626008247,0.054057429159148664,0.06198976901035539,0.07418206947230548,0.0796171917077929,0.05640775185072892,0.04392166098259282,0.0318762554447818,0.02820387620431842
49,1099,49.0,9.725089183732028e-05,0.014665021705502415,0.007510114989869854,0.008068299173023872,0.01385311749165815,0.018673799423853377,0.021413976410575734,0.02562573003784343,0.027503258881673782,0.019485703637697645,0.015172461959608698,0.011011452261388745,0.009742851915211717
50,1101,50.0,0.0002857265517292,0.043086351228082846,0.022064982835682517,0.02370494766139504,0.040700947999656054,0.054864281614873556,0.06291501828938736,0.0752892990586084,0.0808055450506466,0.057249684843300355,0.044577228599746575,0.03235203528457434,0.02862484270476776
51,1103,51.0,0.0001235989883682,0.018638202827279477,0.009544823679658566,0.010254236200793835,0.01760633013606658,0.023733075082127197,0.027215645751764345,0.03256848599570968,0.03495469203809473,0.024764947773340096,0.019283123412375546,0.013994775104469408,0.012382474009140455
52,1105,52.0,9.64810972241082e-05,0.014548939945240327,0.0074506682747335455,0.008004434121260987,0.013743462402436847,0.018525985970083397,0.021244472939945497,0.025422888207089246,0.02728555537137276,0.01933146351288688,0.015052363528992665,0.010924290524624023,0.009665731852043568
53,1107,53.0,9.066863682642828e-05,0.013672445588387159,0.007001806108681005,0.007522210580336726,0.012915493678619243,0.017409896260521338,0.019964609203050092,0.023891297717865145,0.025641749334876136,0.018166848170289254,0.014145540644293032,0.010266161545227831,0.00908342417498537
54,1109,54.0,0.0001061159659379,0.016001837251866366,0.008194712576907317,0.008803779009590826,0.015115922498043277,0.020376042071753652,0.023366004655060894,0.02796168800568342,0.030010366255057267,0.021261956825576744,0.016555534104439575,0.012015220333927351,0.010630978517935393
55,1111,55.0,9.583231182140602e-05,0.014451105860296857,0.007400566389948849,0.007950608448002912,0.013651044736740368,0.018401408310688244,0.02110161486382389,0.025251932452668498,0.027102074145112977,0.019201469434244736,0.014951144181216248,0.010850830329506312,0.009600734812079634
56,1113,56.0,0.0001092385388841,0.01647270799832326,0.008435850539214612,0.009062839386761206,0.01556072427911426,0.020975628356075138,0.024053573706068487,0.028784489831260994,0.03089345257430573,0.021887612075284137,0.017042697958130237,0.01236878072067735,0.010943806145883151
57,1115,57.0,0.0001172566609282,0.017681806769476845,0.009055042995102127,0.009728052900338372,0.016702883334325576,0.022515242029314913,0.025819108942461914,0.03089727488680882,0.03316103575177034,0.02349416546446618,0.018293634061678873,0.013276650730366187,0.01174708284841908
58,1117,58.0,0.0002687805740153,0.04053096971640466,0.02075634454103274,0.02229904571651774,0.03828704087914994,0.05161037018134343,0.05918363073947555,0.07082401301423849,0.07601309941582302,0.05385429901859815,0.04193342557259678,0.03043328861712671,0.026927149775625416
59,1119,59.0,9.676425772487552e-05,0.014591639346875018,0.007472535096529988,0.008027926179698823,0.01378379782365528,0.018580357526952328,0.021306822931490884,0.02549750134855207,0.02736563521856527,0.019388199050172066,0.015096540418738237,0.010956352012982671,0.009694099620966736
60,1121,60.0,0.0001177176898923,0.01775132798041547,0.00909064555327551,0.009766301594407011,0.016768555620574818,0.022603767309047992,0.02592062434427791,0.031018756587906385,0.03329141809286807,0.023586539668888643,0.018365560851119386,0.013328851777918496,0.01179326995108713
61,1123,61.0,0.0001005688184298,0.015165350952635409,0.007766338966500856,0.008343566822260843,0.014325746853157535,0.019310896878904776,0.022144560988681547,0.026500007790344598,0.028441592631620338,0.02015050097838265,0.015690103639372236,0.011387132006732347,0.01007525058884185
62,1125,62.0,0.0002090567251752,0.03152486681051746,0.016144222595898757,0.017344130948101572,0.029779545683939455,0.04014239129713768,0.046032850668994985,0.05508670512653797,0.059122760982660484,0.04188771242371569,0.03261569277356349,0.02367092070517729,0.020943856419005674
63,1127,63.0,0.0001027395228094,0.015492683959476247,0.007933969712006822,0.008523656608790543,0.014634957619682516,0.01972770846209249,0.022622535138850215,0.02707199107371278,0.029055483603515894,0.020585434801886224,0.01602876304909909,0.011632914921397406,0.010292717502744521
64,1129,64.0,0.000171339758924,0.02583730839033556,0.013231562894130848,0.014214989797164118,0.02440686935125549,0.032900102312998294,0.03772783453677549,0.04514823796454537,0.04845612885785333,0.03433054135207837,0.026731333001979673,0.01940033186559896,0.01716527084581444
65,1131,65.0,9.57805640130413e-05,0.014443302510440176,0.007396570210747295,0.007946315255503112,0.013643673406198624,0.018391471865111548,0.021090220352918274,0.025238296841291048,0.027087439488883862,0.019191100969353104,0.01494307081922364,0.010844971066823222,0.009595550579582545
66,1133,66.0,9.072498652859152e-05,0.013680942884295813,0.007006157665102706,0.0075268855632265935,0.012923520536059205,0.017420716346753046,0.019977017019267195,0.023906145933938718,0.025657685440110968,0.018178138694989656,0.014154331964314417,0.010272541867748184,0.009089069437391406
67,4001,67.0,0.0001049330315018,0.015823455759893915,0.008103361500606147,0.008705638326742461,0.014947416796772852,0.02014889885513151,0.023105530641596036,0.027649983321651573,0.029675823800777996,0.021024937818252574,0.016370980241813188,0.011881279905974696,0.010512469013101176
68,4003,68.0,0.0001713079157425,0.025832506573724448,0.01322910383231465,0.01421234796725275,0.024402333379129233,0.0328939878890263,0.03772082288758034,0.04513984724691544,0.048447123374737805,0.03432416108362151,0.026726365032526088,0.019396726349327452,0.01716208071155446
69,4005,69.0,0.0002022387305484,0.030496742159925292,0.01561770892923505,0.01677848451165438,0.028808341422074692,0.03883322218075828,0.04453157522208233,0.053290155126789834,0.057194582559490684,0.04052162291860889,0.03155199287157204,0.02289893783763712,0.020260811659696534
70,4007,70.0,0.0001175708755886,0.017729189006574074,0.009079307947191763,0.00975412132847061,0.01674764233371248,0.022575576504747372,0.025888296846022923,0.030980070837665623,0.03324989794096089,0.023557123177608965,0.01834265582273424,0.013312228396210225,0.011778561705301819
71,4009,71.0,0.0001162122969479,0.01752432111407366,0.008974392900947193,0.009641408542848205,0.016554116606845557,0.02231470666017668,0.025589147188737237,0.03062208368892054,0.0328656820293085,0.02328491116740479,0.01813069907503018,0.01315840025579137,0.011642455698853556
72,4011,72.0,9.21213680813044e-05,0.013891511295472472,0.007113992008135254,0.00764273462038306,0.013122431181992142,0.017688844983333042,0.020284490617349736,0.024274094196660077,0.026052592289974096,0.018457925096813373,0.01437218648049794,0.010430650328409941,0.009228962639686896
73,4012,73.0,0.0001391907312056,0.020989371467661413,0.010748882371451642,0.011547785735038002,0.01982733028676477,0.026726950746537078,0.030648840111342644,0.036676929478562804,0.03936415020934549,0.02788899192743372,0.02171564737812154,0.015760185464027618,0.01394449610163664
74,4013,74.0,0.0085808325838048,1.2939531321037105,0.6626472847261429,0.71189809298181,1.2223155974604576,1.6476635178593302,1.8894402206621328,2.261059977324844,2.4267218070088608,1.7193010525025836,1.338726601883845,0.9715841836966661,0.8596505347537728
75,4015,75.0,0.000154291414859,0.02326649046740773,0.01191501944762765,0.012800595155404335,0.02197838043039578,0.029626534826221983,0.033973906621564416,0.04065597826030779,0.04363473327509728,0.030914644863233934,0.024071559431643425,0.017469994536441047,0.015457322584499548
76,4017,76.0,0.00012794404672,0.019293419184034457,0.009880367007264223,0.010614718557759894,0.018225271543373008,0.02456739903138393,0.028172397667249754,0.03371341423460091,0.03618350611319275,0.025635546672045383,0.0199610116179176,0.014486754167178975,0.012817773462798483
77,4019,77.0,0.0025600581307736,0.38604589989719185,0.1976982481047321,0.21239203578683427,0.3646731191977791,0.4915740220402331,0.5637071638766276,0.6745784773894986,0.7240030419523639,0.512946802739646,0.3994038910051777,0.289868374066423,0.2564734039065052
78,4021,78.0,0.0003129571067146,0.047192603339187095,0.024167838607127984,0.025964096756266083,0.04457986438231323,0.06009300407068585,0.06891099890290878,0.08246458390847676,0.08850654387035824,0.06270574302755973,0.048825565574857635,0.03543527648275721,0.03135287182387936
79,4023,79.0,0.0001217800677132,0.018363917312954503,0.00940435912433757,0.010103331713037757,0.01734722997702774,0.023383811863686058,0.02681513195427615,0.032089198157987255,0.03444028805973974,0.024400499199612822,0.01899934704874385,0.01378882369794359,0.012200249720474506
80,4025,80.0,0.0002468846408519,0.037229155933137456,0.019065450269927103,0.020482476880003982,0.03516802645191491,0.04740598442850735,0.05436229710036688,0.0650544075990969,0.06982077041120902,0.0494671139097299,0.03851736216468947,0.027954072044484312,0.024733557199495288
81,4027,81.0,0.0002096100947667,0.031608312596126155,0.016186956078189225,0.01739004056736701,0.029858371634247278,0.04024864752331416,0.046154698840819804,0.05523251869693331,0.05927925792417676,0.04199858848519305,0.03270202595692064,0.023733577229190447,0.02099929445029267
82,5001,82.0,8.990946221888285e-05,0.013557965279902752,0.006943179514185678,0.00745922660412306,0.012807351379496651,0.01726412202564131,0.019797444184505276,0.02369125427171261,0.025427049239347525,0.01801473592604741,0.014027099079017188,0.010180202282632802,0.009007368052112203
83,5003,83.0,9.374646160360692e-05,0.014136568500890226,0.007239488432807639,0.007777558481371533,0.013353921208192088,0.018000890147209216,0.020642325015514204,0.024702308345672035,0.026512180546764408,0.018783537439907357,0.01462572317493964,0.01061465521929629,0.00939176881284414
84,5005,84.0,0.0001025990913376,0.015471507489593302,0.007923125014529098,0.008512005886556697,0.014614953549368937,0.019700743268379135,0.02259161309620758,0.02703498720755612,0.029015768562850652,0.0205572972086035,0.016006853829311354,0.011617014250272364,0.010278648705964009
85,5007,85.0,0.0002492975180316,0.037593007570325555,0.019251782597925617,0.020682658231411504,0.03551173405635765,0.04786929724381277,0.054893596032762726,0.06569020371421014,0.07050314961071272,0.04995057075778068,0.03889380382533198,0.028227275522364037,0.02497528562591152
86,5009,86.0,9.9151393967857e-05,0.014951609360063943,0.007656879603223724,0.008225971966336551,0.014123838703670403,0.019038727651448605,0.021832453886953433,0.02612651469506742,0.028040734694119395,0.01986649830784215,0.015468966143117461,0.011226640915062785,0.009933249252167117
87,5011,87.0,8.93505567761145e-05,0.013473684711419822,0.00690001853062703,0.007412857709848757,0.012727736862661692,0.017156802823339135,0.019674377056368247,0.02354398199767505,0.0252689867188665,0.017902750672097265,0.013939902227562025,0.010116918949334749,0.008951375424583331
88,5013,88.0,8.975919533099914e-05,0.013535305671021024,0.006931575285310695,0.007446759898838003,0.012785946281675637,0.017235268267373663,0.019764356450998263,0.023651658761277845,0.025384552671545123,0.017984627656719054,0.014003655400536398,0.010163187974268753,0.00899231391729913
89,5015,89.0,9.929003179750254e-05,0.014972515356323152,0.007667585788256204,0.008237473881281971,0.01414358727467663,0.019065348435838844,0.02186298098195025,0.026163045934302454,0.028079942479749917,0.01989427651748537,0.015490595530331499,0.011242338496996719,0.009947138357126097
90,5017,90.0,9.797943469579031e-05,0.014774882876243388,0.007566376074357501,0.00812874182430916,0.013956896383814497,0.018813691850068943,0.021574396528999618,0.025817701980305217,0.027709296095979375,0.01963167834249784,0.015286124555367427,0.011093943174889447,0.009815839268333704
91,5019,91.0,9.448202936108318e-05,0.014247488996583998,0.007296292008971529,0.007838583944657529,0.013458700777560353,0.018142131471646037,0.02080429196830396,0.024896131357692943,0.026720204453555135,0.018930919690669686,0.014740481750497919,0.01069794154288102,0.009465459938954156
92,5021,92.0,8.932473558574397e-05,0.01346979098551056,0.0068980245118042275,0.0074107154869346315,0.012724058706325854,0.0171518447224852,0.01966869140813365,0.023537178082140803,0.02526168429860097,0.01789757700166991,0.013935873770637394,0.010113995286633815,0.008948788589344068
93,5023,93.0,9.706736351393012e-05,0.014637346413325213,0.0074959421757545466,0.008053072974149396,0.013826974395395096,0.018638558913099842,0.02137356473811186,0.025577370098097463,0.02745135573821714,0.019448930931029965,0.01514382904475784,0.010990671851734466,0.009724465561696025
94,5025,94.0,8.938147301617354e-05,0.01347834674919606,0.006902406010201883,0.00741542263721743,0.01273214079457272,0.017162739259035456,0.019681184599443895,0.023552128465091138,0.025277730056206937,0.0179089452136588,0.013944725581542312,0.010120419510564369,0.008954472695394731
95,5027,95.0,9.185267663895847e-05,0.013850993766433489,0.007093242546709363,0.007620442969364532,0.013084156837669957,0.017637251727924477,0.020225326612789817,0.024203293669950735,0.025976604397642045,0.01840408865668801,0.014330266960678158,0.010400227131927743,0.009202044419357973
96,5029,96.0,9.123445417000855e-05,0.01375776844217481,0.007045500857729259,0.007569152911857222,0.012996092776389445,0.01751854266349963,0.02008919828412907,0.024040391286298143,0.025801766591131852,0.018280218329284996,0.014233815846292403,0.0103302274941337,0.00914010925504389
97,5031,97.0,0.0001277834292108,0.019269198745391673,0.0098679634607189,0.010601393126062885,0.018202392028500415,0.02453655778053168,0.028137030798235454,0.033671091322673326,0.03613808231446968,0.025603364497422947,0.019935953101719514,0.014468567886297794,0.012801682375328112
98,5033,98.0,9.694115337807624e-05,0.014618314460540167,0.0074861957084960745,0.008042602107348088,0.013808996114604143,0.018614324453984185,0.021345774135672232,0.025544113571516282,0.027415662594696282,0.01942364279992021,0.015124138546820164,0.010976381423548131,0.00971182149601609
99,5035,99.0,9.678438970528028e-05,0.01459467516406942,0.007474089771093449,0.008029596404390672,0.013786665567946544,0.018584223204243102,0.021311255854884602,0.02550280615023803,0.027371328688912042,0.01939223280036598,0.015099681281522033,0.010958631502013219,0.009696116496083642
100,5037,100.0,9.02596678048982e-05,0.013610774795818495,0.0069702238339999344,0.007488280974593643,0.012857237185556107,0.01733136736135816,0.01987455704194137,0.023783533875893374,0.025526089923828862,0.01808490497162055,0.014081735914026873,0.010219855102460205,0.009042452575245783
101,5039,101.0,9.50007206939938e-05,0.014325705447990063,0.007336347493099363,0.00788161652537029,0.013532586906941412,0.01824172889158401,0.020918504226489703,0.025032807164145916,0.026866894131554023,0.019034847432632663,0.014821404653812056,0.010756671542604781,0.009517423810449602
102,5041,102.0,9.045927829537007e-05,0.013640875210530505,0.006985638579389989,0.0075048414104392615,0.012885671141531545,0.017369695917441776,0.019918509896804833,0.02383613148651591,0.0255825412209967,0.018124899986440738,0.014112877865696474,0.010242456451868704,0.009062450082853665
103,5043,103.0,9.221915364061854e-05,0.013906256942764072,0.007121543412352979,0.007650847277577688,0.01313636046137019,0.01770762144786394,0.02030602232385532,0.024299860812238012,0.026080246756703354,0.018477517929257822,0.014387442357856625,0.010441722319606094,0.009238759056006011
104,5045,104.0,0.0001499472541386,0.022611409469657857,0.01157954543882108,0.012440187269309911,0.021359566888171245,0.028792383237222354,0.033017352358329415,0.03951128654839844,0.04240617305668179,0.030044225818708966,0.023393811268809597,0.016978117110077667,0.01502211305793257
105,5047,105.0,8.958431595943677e-05,0.013508934604068787,0.0069180703789291,0.007432251249484783,0.012761035204405791,0.017201688500173295,0.019725849218143295,0.023605577831014076,0.02533509551451267,0.017949587899836295,0.013976371839816062,0.010143386861753692,0.008974794038684468
106,5049,106.0,0.0001361713107918,0.020534055685257225,0.010515710273160441,0.011297283279302935,0.01939722229537429,0.02614717147543375,0.029983984537340476,0.03588130847259584,0.038510236175813874,0.02728400486531669,0.021244576722593975,0.015418304756144356,0.013642002567586277
