,FIPS,Unnamed: 0,Next Import Probability,Est Imports Month 1,Est Imports Month 2,Est Imports Month 3,Est Imports Month 4,Est Imports Month 5,Est Imports Month 6,Est Imports Month 7,Est Imports Month 8,Est Imports Month 9,Est Imports Month 10,Est Imports Month 11,Est Imports Month 12
0,1001,0.0,0.0001266559430736,0.019702549590247177,0.010089887078779483,0.010839811065933031,0.0186117511340952,0.02508836785756367,0.028769813003103044,0.03442833069026129,0.03695080258942032,0.026179166313715654,0.020384298787172364,0.014793955890242476,0.013089583286321985
1,1003,1.0,0.0002315107308985,0.03601371988957089,0.01844301242882984,0.019813776770171064,0.03401988097669845,0.04585830114880459,0.0525875081305195,0.06293054876300565,0.0675413021068569,0.04785214006167704,0.037259869505920896,0.02704144359842597,0.023926070267482308
2,1005,2.0,0.0001049569943354,0.01632706950462513,0.008361267503704068,0.00898271301791825,0.015423148815195832,0.020790178646260482,0.02384091126811564,0.028530000421182172,0.030620317404392288,0.021694099335689783,0.016892020069623565,0.012259425865772784,0.010847049775128991
3,1007,3.0,0.0001028776198596,0.016003602814220107,0.008195616740335416,0.008804750374350094,0.015117590313012557,0.02037829026189794,0.023368582742659648,0.027964773157901437,0.030013677448143913,0.021264302763105494,0.016557360758923112,0.012016546032993002,0.01063215148671137
4,1009,4.0,9.637436142454154e-05,0.014991958443608337,0.007677542801904198,0.008248170943189845,0.014161953928198946,0.019090106415706527,0.021891371926118956,0.026197020879302736,0.028116406678289955,0.019920110931115922,0.015510711388878174,0.011256937631710207,0.009960055564069136
5,1011,5.0,0.0001004132896737,0.015620252562221094,0.007999298962447096,0.008593841411288577,0.014755463601709663,0.0198901487603939,0.022808811784379025,0.027294905068720215,0.02929472991197164,0.020754937720905333,0.016160745790840304,0.011728701726721387,0.010377468963092319
6,1013,6.0,9.719377383146778e-05,0.015119425921174287,0.007742820265055156,0.008318300109343544,0.014282364383672317,0.019252417945612957,0.022077500907891182,0.026419758167682217,0.02835546333329476,0.02008947948311493,0.01564258950629896,0.011352648505671645,0.010044739840906218
7,1015,7.0,0.0001243181320051,0.019338880603289463,0.009903648287924019,0.01063973020375303,0.018268216067760645,0.024625287621100316,0.028238780777965013,0.03379285373904631,0.03626876593810181,0.02569595215662914,0.020008046096838122,0.014520889558037188,0.012847976205389083
8,1017,8.0,9.639590666785332e-05,0.014995310013337187,0.007679259176728982,0.008250014886404842,0.014165119943917684,0.019094374158511715,0.021896265913768836,0.02620287742849845,0.02812269232121389,0.01992456422793122,0.015514178929890873,0.011259454208283434,0.009962282212498808
9,1019,9.0,9.247746033347596e-05,0.014385758014857896,0.007367101057033406,0.007914655827004319,0.013589314764642679,0.018318197212674643,0.02100619344210265,0.025137743310681398,0.026979518669467614,0.01911464046288986,0.014883535164402245,0.010801762916250065,0.009557320325972802
